datetime,gross_return,net_return,universe_equal_weight_return,buy_fraction,sell_fraction,one_way_turnover,cost,holdings,library_id,label_lane,seed
2025-05-26,-0.007727539632469416,-0.007927539632469416,-0.0038526945281773806,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-05-27,0.002188274869695306,0.0019882748696953057,-0.0017122438875958323,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-05-28,0.005714197177439928,0.005474197177439928,0.008443444967269897,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-05-29,0.00036818505031988025,0.00016818505031988024,-0.006299949716776609,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-05-30,0.011157718487083912,0.010957718487083911,0.008562708273530006,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-03,0.004911425057798624,0.004711425057798624,0.007832109928131104,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-04,0.0015794491628184915,0.0013794491628184914,0.004165505524724722,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-05,0.004845598712563515,0.004645598712563515,0.0023319628089666367,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-06,0.006401563994586468,0.006121563994586468,0.0051541319116950035,0.14,0.14,0.14,0.00028000000000000003,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-09,-0.0003361010458320379,-0.0005361010458320379,-0.005655850749462843,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-10,2.7287005650578067e-06,-0.0001972712994349422,0.004396120551973581,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-11,0.0027147841174155474,0.0025147841174155473,0.0007558147190138698,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-12,-0.011002931743860245,-0.011202931743860245,-0.00819427240639925,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-13,0.006330753676593304,0.006130753676593304,0.00604164507240057,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-16,-0.004545311909168959,-0.004785311909168958,-0.003050942672416568,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-17,0.0036684381775557995,0.0034284381775557997,0.000862167973536998,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-18,-0.0056474232114851475,-0.005847423211485147,-0.010745793581008911,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-19,-0.0025004970375448465,-0.0027004970375448466,-0.0062899342738091946,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-20,0.0072263386100530624,0.007026338610053063,0.011133826337754726,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-23,0.011030720546841621,0.010830720546841621,0.014053144492208958,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-24,0.005485019646584988,0.005285019646584988,0.012545948848128319,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-25,1.662492832110729e-05,-0.00018337507167889272,-0.0005773287266492844,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-26,-0.0029680789448320866,-0.0031680789448320867,-0.000799738394562155,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-27,0.005842341110110283,0.005642341110110283,0.005394399166107178,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-06-30,0.006297166459262371,0.006097166459262371,0.0004147825238760561,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-01,-0.003174235811457038,-0.003374235811457038,-0.0028629512526094913,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-02,0.0037027299404144287,0.0035027299404144286,0.005710613913834095,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-03,0.007750748191028833,0.007550748191028834,-0.001338468980975449,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-04,-0.0037978910841047764,-0.003997891084104776,-0.0009747628355398774,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-07,0.007009919732809067,0.006809919732809067,0.011344349011778831,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-08,-0.004181352909654379,-0.0043813529096543785,-0.003441918408498168,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-09,-0.0010310959769412875,-0.0012710959769412875,0.003415428102016449,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-10,-0.0015259766951203346,-0.0017259766951203347,0.004959603305906057,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-11,0.005098251160234213,0.004898251160234213,0.0005684616626240313,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-14,-0.0011879194062203169,-0.001387919406220317,0.0010425911750644445,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-15,-0.0018524241168051958,-0.002052424116805196,-0.00087503413669765,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-16,0.007927894592285156,0.007727894592285157,0.012652949430048466,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-17,0.005908587947487831,0.0057085879474878315,0.006640559062361717,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-18,0.001340224756859243,0.0011402247568592428,0.007066517602652311,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-21,0.005471185315400362,0.005271185315400362,0.00877347867935896,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-22,-0.003054040716961026,-0.003294040716961026,-0.004636147525161505,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-23,-0.0006260871887207031,-0.0008260871887207031,0.01220266055315733,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-24,0.007675200700759888,0.007475200700759888,-0.0029094296041876078,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-25,0.003677351400256157,0.003477351400256157,0.0012822269927710295,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-28,0.0011430525919422507,0.0009430525919422507,0.005422861315310001,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-29,-0.0002165567857446149,-0.0004165567857446149,-0.0035069254226982594,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-30,-0.01111647579818964,-0.01131647579818964,-0.013153767213225365,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-07-31,-0.006810382474213839,-0.007010382474213838,-0.00831574946641922,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-01,0.01008712500333786,0.00984712500333786,0.01228527631610632,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-04,0.004604332614690065,0.004404332614690066,0.003144744550809264,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-05,0.005140530876815319,0.004940530876815319,0.006798658985644579,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-06,0.0012068653013557196,0.0010068653013557195,-0.002186618046835065,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-07,0.0003814744995906949,0.0001814744995906949,0.0003592685970943421,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-08,0.006659186910837889,0.006459186910837889,0.007894533686339855,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-11,0.004229579120874405,0.004029579120874405,0.005054389126598835,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-12,0.010619466193020344,0.010419466193020343,0.009386302903294563,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-13,-0.00889043603092432,-0.00913043603092432,-0.010239936411380768,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-14,0.010601495392620564,0.010401495392620563,0.02194203808903694,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-15,0.0029111469630151987,0.002671146963015199,0.00871955044567585,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-18,-0.0036796987988054752,-0.0038796987988054753,-0.006376017816364765,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-19,0.012916063889861107,0.012716063889861106,0.017961613833904266,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-20,0.0020739841274917126,0.0018739841274917125,-0.005790260154753923,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-21,0.006604454480111599,0.006404454480111599,0.027783073484897614,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-22,0.01423925906419754,0.01399925906419754,0.011626861989498138,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-25,0.0004356479621492326,0.00023564796214923262,0.0017467995639890432,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-26,-0.021598421037197113,-0.021798421037197112,-0.018959421664476395,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-27,0.014244306832551956,0.014044306832551956,0.022453684359788895,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-28,0.003042945871129632,0.002722945871129632,0.007449721451848745,0.16,0.16,0.16,0.00032,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-08-29,-0.0021203504875302315,-0.0023203504875302316,0.0014063502894714475,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-01,-0.001664856681600213,-0.0018648566816002131,-0.01492383237928152,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-02,-0.014547052793204784,-0.014747052793204785,-0.012970763258635998,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-03,-0.006909232120960951,-0.0071092321209609505,-0.024820692837238312,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-04,0.009866390377283096,0.009666390377283096,0.027855316177010536,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-05,0.006594642531126738,0.006354642531126738,0.0006640598876401782,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-08,-0.0051094056107103825,-0.005309405610710382,-0.0060323444195091724,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-09,-0.004057849757373333,-0.004297849757373333,0.0008689833921380341,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-10,0.01766015589237213,0.017460155892372133,0.02500602975487709,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-11,-0.005706330761313438,-0.005946330761313438,-0.0017867842689156532,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-12,-0.0011199330911040306,-0.0013199330911040307,-0.0007356746355071664,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-15,-0.007776984944939613,-0.008016984944939614,0.0014343999791890383,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-16,0.0051941778510808945,0.004994177851080895,0.007222168613225222,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-17,-0.01819303259253502,-0.018393032592535018,-0.008098035119473934,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-18,0.010316834785044193,0.010116834785044193,-0.0007854866562411189,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-19,-0.005526311229914427,-0.005806311229914427,0.006100742146372795,0.14,0.14,0.14,0.00028000000000000003,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-22,-0.00305649871006608,-0.00325649871006608,-0.012504415586590767,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-23,0.013098370283842087,0.012898370283842086,0.01891070231795311,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-24,-0.0026733612176030874,-0.0028733612176030875,-0.0021539467852562666,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-25,0.0034340727142989635,0.0032340727142989635,-0.007556628901511431,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-26,0.014645768329501152,0.014445768329501152,0.014924585819244385,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-29,0.007612789981067181,0.007332789981067181,0.010799291543662548,0.14,0.14,0.14,0.00028000000000000003,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-09-30,0.004636572673916817,0.004396572673916817,0.006212402135133743,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-09,-0.038058213889598846,-0.038258213889598845,-0.04537617787718773,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-10,0.03351454436779022,0.033274544367790225,0.039157934486866,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-13,-0.015460049733519554,-0.015700049733519555,-0.024395093321800232,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-14,0.012580955401062965,0.012380955401062965,0.00917818397283554,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-15,-0.003243650309741497,-0.003443650309741497,-0.00011847748828586191,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-16,-0.015397114679217339,-0.015597114679217339,-0.015650084242224693,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-17,-0.0025522850919514894,-0.0027522850919514895,-0.001455300603993237,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-20,0.003237453754991293,0.002957453754991293,0.003387461882084608,0.14,0.14,0.14,0.00028000000000000003,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-21,-0.0008920156979002059,-0.001092015697900206,-0.0016458665486425161,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-22,0.008244834840297699,0.008044834840297698,0.007985166274011135,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-23,0.004729809705168009,0.004529809705168009,0.01764235459268093,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-24,0.010001343674957752,0.009801343674957752,0.0035698090214282274,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-27,-0.007568714674562216,-0.0077687146745622155,1.509929006715538e-05,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-28,0.00893745943903923,0.00873745943903923,0.012983398512005806,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-29,0.0019132959423586726,0.0017132959423586725,-0.006888660602271557,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-30,-0.0022509265691041946,-0.0024509265691041947,-0.00804182793945074,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-10-31,0.005557074677199125,0.005357074677199126,0.000674273818731308,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-03,-0.012517016381025314,-0.012717016381025315,-0.025382433086633682,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-04,0.010401972569525242,0.010201972569525241,0.01682591252028942,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-05,0.00693506607785821,0.00669506607785821,0.00789888110011816,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-06,0.004799508024007082,0.004599508024007082,0.0057959542609751225,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-07,0.005782881751656532,0.0055428817516565325,0.004770312923938036,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-10,-0.011247914284467697,-0.011527914284467698,-0.014371173456311226,0.14,0.14,0.14,0.00028000000000000003,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-11,0.0015662979567423463,0.0013662979567423462,-0.0026387993711978197,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-12,0.004625835455954075,0.004425835455954075,0.004449981730431318,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-13,-0.008038302883505821,-0.008238302883505822,-0.008045773953199387,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-14,-0.006263379007577896,-0.006503379007577896,-0.005435853265225887,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-17,-0.009696681052446365,-0.009936681052446366,-0.007986325770616531,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-18,0.0104087945073843,0.0101687945073843,0.008479193784296513,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-19,-0.017060289159417152,-0.017300289159417153,-0.02653815969824791,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-20,-0.008776516653597355,-0.008976516653597355,-0.010936147533357143,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-21,-0.000618033402133733,-0.000818033402133733,0.004986290819942951,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-24,0.0029800438787788153,0.0026600438787788153,0.005990181118249893,0.16,0.16,0.16,0.00032,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-25,0.010318833403289318,0.010118833403289318,0.004691645503044128,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-26,-0.0004629158938769251,-0.0006629158938769251,-0.0002675015421118587,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-27,0.01202533207833767,0.011825332078337669,0.011598378419876099,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-11-28,0.00649571418762207,0.006295714187622071,0.004984026309102774,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-01,-0.0036561989691108465,-0.0038561989691108466,-0.005728099029511213,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-02,0.0014871167950332165,0.0012871167950332164,-0.005789461079984903,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-03,-6.129264511400834e-05,-0.0002612926451140083,0.00012619179324246943,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-04,0.006145062390714884,0.005905062390714884,0.012539994902908802,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-05,0.006532740779221058,0.006332740779221058,0.00621752580627799,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-08,-0.0013527119299396873,-0.0015527119299396873,-0.004939480219036341,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-09,0.013126817531883717,0.012926817531883716,0.008436357602477074,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-10,-0.006575440056622028,-0.006775440056622028,-0.010882697068154812,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-11,0.002136334078386426,0.0019363340783864259,0.0009725058916956186,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-12,-0.0013869059039279819,-0.001586905903927982,-0.002949120244011283,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-15,-0.00399079080671072,-0.00419079080671072,-0.010617575608193874,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-16,0.012442334555089474,0.012202334555089473,0.013581688515841961,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-17,0.0015525090275332332,0.001352509027533233,0.0029888625722378492,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-18,0.010786008089780807,0.010586008089780807,0.007078841794282198,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-19,0.005980080459266901,0.005780080459266901,0.008209559135138988,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-22,0.003840069752186537,0.003600069752186537,0.001460764091461897,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-23,0.0006758677773177624,0.0004758677773177624,0.007607446983456612,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-24,0.002545301802456379,0.002345301802456379,0.006814364343881607,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-25,0.004224903415888548,0.004024903415888548,0.0030127393547445536,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-26,-0.007684026844799519,-0.007884026844799519,-0.008922277949750423,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-29,0.007280657067894936,0.007080657067894936,0.009156860411167145,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-30,0.006419573910534382,0.006219573910534382,0.00370946922339499,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2025-12-31,0.015594657510519028,0.015394657510519027,0.014699227176606655,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-05,0.014530197717249393,0.014330197717249393,0.017249051481485367,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-06,0.0021550047677010298,0.0019550047677010297,-0.001676480402238667,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-07,-0.0031501888297498226,-0.0033501888297498227,0.001751509727910161,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-08,0.003926643170416355,0.003726643170416355,0.01904570683836937,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-09,-0.004180339630693197,-0.004420339630693197,0.013544760644435883,0.12,0.12,0.12,0.00023999999999999998,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-12,0.0002057170931948349,5.717093194834878e-06,-0.011722239665687084,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-13,-0.009533112868666649,-0.00973311286866665,-0.003714886261150241,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-14,0.01579367183148861,0.015593671831488609,0.008324549533426762,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-15,-0.01171899400651455,-0.01191899400651455,-0.008933094330132008,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-16,0.014496478252112865,0.014296478252112865,0.007794611621648073,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-19,0.0008511554915457964,0.0006511554915457964,-0.011396894231438637,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-20,0.00027709960704669356,7.709960704669355e-05,0.01282386016100645,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-21,-0.0029711080715060234,-0.0031711080715060235,0.004034210927784443,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-22,-0.002996593713760376,-0.003196593713760376,0.010847928933799267,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-23,-0.0019024944631382823,-0.0021024944631382824,-0.01123096514493227,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-26,-0.0020488202571868896,-0.0022488202571868897,0.006301295477896929,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-27,-0.0032720649614930153,-0.0034720649614930154,0.0004684676823671907,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
2026-01-28,-0.0021022080909460783,-0.0023022080909460784,-0.009217476472258568,0.1,0.1,0.1,0.0002,50,A20_RDAGENT_PINNED,executable_bridge,20260723
